reading	display	level	grade	status	basis	common	frequency_rank	entry_id	evidence
え	絵	N5	A	direct	core+waller-lineage-corroborated	1	532	1202270	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
えいが	映画	N5	A	direct	core+waller-lineage-corroborated	1	21	1173720	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
えいがかん	映画館	N5	A	direct	core+waller-lineage-corroborated	1	3951	1173750	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
えいご	英語	N5	A	direct	core+waller-lineage-corroborated	1	516	1174420	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
ええ	ええ	N5	A	direct	core+waller-lineage-corroborated	1	22466	1001140	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
えき	駅	N5	A	direct	core+waller-lineage-corroborated	1	1996	1175140	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
えくぼ	えくぼ	N5	D	estimated	model+frequency+world-distribution	1	24987	1574170	{}
えっ	えっ	N5	B	direct	core-exact	0		2194050	"{""core-deck-exact"":""N5"",""existing-direct"":""N5""}"
えらぶ	選ぶ	N5	A	direct	manual-secondary-exact	1	967	1588730	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N5"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
えん	円	N5	A	direct	manual-secondary-exact	1	1997	1175570	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N5"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
えんぴつ	鉛筆	N5	A	direct	core+waller-lineage-corroborated	1	5424	1178590	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おい	おい	N5	D	estimated	model+frequency+world-distribution	1	22468	1001200	{}
おいしい	おいしい	N5	A	direct	core+waller-lineage-corroborated	1	24670	1486650	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5""}"
おいしい	美味しい	N5	A	direct	manual-secondary-exact	1	24670	1486650	"{""manual-secondary-exact"":""N5"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N5""}"
おうしゅう	欧州	N5	D	estimated	model+frequency+world-distribution	1	23	1181190	{}
おおい	多い	N5	A	direct	core+waller-lineage-corroborated	1	20624	1407460	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おおきい	大きい	N5	A	direct	core+waller-lineage-corroborated	1	3394	1588880	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おおきな	大きな	N5	A	direct	core+waller-lineage-corroborated	1	1745	1412890	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おおくらしょう	大蔵省	N5	D	estimated	model+frequency+world-distribution	1	316	1414430	{}
おおぜい	大勢	N5	A	direct	manual-secondary-exact	1	1747	1414220	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おかあさん	お母さん	N5	A	direct	core+waller-lineage-corroborated	1	1978	1002650	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おかし	お菓子	N5	B	direct	waller-lineage-exact	1	22480	1001710	"{""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おかね	お金	N5	B	direct	waller-lineage-exact	1	1485	1001820	"{""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おきなわ	沖縄	N5	D	estimated	model+frequency+world-distribution	1	521	1182580	{}
おきる	起きる	N5	A	direct	core+waller-lineage-corroborated	1	14553	1223640	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おく	置く	N5	A	direct	core+waller-lineage-corroborated	1	24459	1421850	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おくさん	奥さん	N5	A	direct	core+waller-lineage-corroborated	1	23660	1179330	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5""}"
おこさん	お子さん	N5	B	direct	core-exact	0		1002000	"{""core-deck-exact"":""N5"",""existing-direct"":""N5""}"
おさけ	お酒	N5	B	direct	waller-lineage-exact	0		1329015	"{""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おさら	お皿	N5	B	direct	waller-lineage-exact	0		1299685	"{""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おしえる	教える	N5	A	direct	core+waller-lineage-corroborated	1	17841	1236900	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おじ	おじ	N5	A	direct	manual-secondary-exact	1	7750	1607070	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N5"",""existing-direct"":""N5""}"
おじいさん	おじいさん	N5	A	direct	manual-secondary-exact	1	22497	1002320	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N5"",""openjlpt-exact"":""N3"",""waller-exact"":""N5"",""existing-direct"":""N5""}"
おじいさん	お祖父さん	N5	A	direct	manual-secondary-exact	1	22497	1002320	"{""manual-secondary-exact"":""N5"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N5""}"
おじさん	おじさん	N5	A	direct	core+waller-lineage-corroborated	0		2261490	"{""core-deck-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5""}"
おじゃまします	お邪魔します	N5	A	direct	manual-secondary-exact	1	22492	1002050	"{""manual-secondary-exact"":""N5"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
おす	押す	N5	A	direct	manual-secondary-exact	1	3467	1180470	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おそい	遅い	N5	A	direct	core+waller-lineage-corroborated	1	8554	1421970	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おちゃ	お茶	N5	A	direct	core+waller-lineage-corroborated	1	2472	1002430	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おっと	おっと	N5	D	estimated	model+frequency+world-distribution	1	25728	2084570	{}
おっと	夫	N5	A	direct	manual-secondary-exact	1	385	1496480	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N5"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おてあらい	お手洗い	N5	B	direct	waller-lineage-exact	1	22493	1002100	"{""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5""}"
おでこ	おでこ	N5	D	estimated	model+frequency+world-distribution	1	22507	1002530	{}
おでん	おでん	N5	D	estimated	model+frequency+world-distribution	1	22472	1001390	{}
おとうさん	お父さん	N5	A	direct	core+waller-lineage-corroborated	1	2965	1002590	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おとうと	弟	N5	A	direct	core+waller-lineage-corroborated	1	1926	1581930	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おとこ	男	N5	A	direct	core+waller-lineage-corroborated	1	321	1419990	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おとこのこ	男の子	N5	A	direct	core+waller-lineage-corroborated	1	3230	1420010	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おととい	おととい	N5	A	direct	manual-secondary-exact	1	18810	1576050	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N5"",""openjlpt-exact"":""N2"",""waller-exact"":""N2"",""existing-direct"":""N5""}"
おととい	一昨日	N5	B	direct	waller-lineage-exact	1	18810	1576050	"{""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5""}"
おととし	おととし	N5	A	direct	manual-secondary-exact	1	952	1576060	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N5"",""openjlpt-exact"":""N2"",""waller-exact"":""N2"",""existing-direct"":""N5""}"
おととし	一昨年	N5	B	direct	waller-lineage-exact	1	952	1576060	"{""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5""}"
おとな	大人	N5	A	direct	core+waller-lineage-corroborated	1	1289	1414170	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おなか	おなか	N5	A	direct	core+waller-lineage-corroborated	1	22509	1002610	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5""}"
おなか	お腹	N5	A	direct	manual-secondary-exact	1	22509	1002610	"{""manual-secondary-exact"":""N5"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N5""}"
おなじ	同じ	N5	A	direct	core+waller-lineage-corroborated	1	15533	1451750	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おなら	おなら	N5	D	estimated	model+frequency+world-distribution	1	22474	1001420	{}
おにいさん	お兄さん	N5	A	direct	core+waller-lineage-corroborated	1	22486	1001830	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おにぎり	おにぎり	N5	B	direct	core-exact	1	22479	1001620	"{""core-deck-exact"":""N5"",""existing-direct"":""N5""}"
おねえさん	お姉さん	N5	A	direct	core+waller-lineage-corroborated	1	22490	1001990	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おねがい	お願い	N5	B	direct	core-exact	1	25677	2036870	"{""core-deck-exact"":""N5"",""existing-direct"":""N5""}"
おねがいします	お願いします	N5	A	direct	manual-secondary-exact	1	22481	1001720	"{""manual-secondary-exact"":""N5"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
おはよう	おはよう	N5	A	direct	manual-secondary-exact	1	25424	1612820	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N5"",""openjlpt-exact"":""N2"",""waller-exact"":""N2"",""existing-direct"":""N2""}"
おはよう	お早う	N5	A	direct	manual-secondary-exact	1	25424	1612820	"{""manual-secondary-exact"":""N5"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
おば	おば	N5	A	direct	manual-secondary-exact	1	9684	1607100	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N5"",""existing-direct"":""N5""}"
おばあさん	おばあさん	N5	A	direct	core+waller-lineage-corroborated	1	22498	1002330	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5""}"
おばあさん	お祖母さん	N5	A	direct	manual-secondary-exact	1	22498	1002330	"{""manual-secondary-exact"":""N5"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N5""}"
おばさん	おばさん	N5	B	direct	core-exact	0		2261510	"{""core-deck-exact"":""N5"",""existing-direct"":""N5""}"
おばさん	伯母さん	N5	B	direct	waller-lineage-exact	0		2261500	"{""waller-exact"":""N5"",""existing-direct"":""N5""}"
おひる	お昼	N5	A	direct	manual-secondary-exact	1	13226	1660100	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N5"",""openjlpt-exact"":""N3"",""waller-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
おふろ	お風呂	N5	B	direct	waller-lineage-exact	1	25996	2220600	"{""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おべんとう	お弁当	N5	B	direct	waller-lineage-exact	1	24745	1513065	"{""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おぼえる	覚える	N5	A	direct	core+waller-lineage-corroborated	1	12171	1206050	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おまわりさん	お巡りさん	N5	A	direct	manual-secondary-exact	1	18758	1002120	"{""manual-secondary-exact"":""N5"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N5""}"
おめでとう	おめでとう	N5	A	direct	manual-secondary-exact	1	23966	1270700	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N5"",""openjlpt-exact"":""N3"",""existing-direct"":""N3"",""waller-entry-context"":""N3""}"
おもい	思い	N5	D	estimated	model+frequency+world-distribution	1	968	1589320	{}
おもい	重い	N5	A	direct	core+waller-lineage-corroborated	1	11721	1335750	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おもしろい	面白い	N5	A	direct	independent-teacher-anchor	1	9142	1533580	"{""teacher-anchor"":""N5"",""manual-secondary-exact"":""N5"",""core-deck-exact"":""N5"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N5""}"
おもちゃ	おもちゃ	N5	A	direct	manual-secondary-exact	1	10301	1217070	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N5"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4""}"
おや	親	N5	A	direct	manual-secondary-exact	1	721	1365040	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N5"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4"",""waller-entry-context"":""N4""}"
おやすみ	お休み	N5	A	direct	manual-secondary-exact	1	25411	1612680	"{""manual-secondary-exact"":""N5"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N2""}"
およぐ	泳ぐ	N5	A	direct	core+waller-lineage-corroborated	1	9299	1174340	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おりる	降りる	N5	A	direct	core+waller-lineage-corroborated	1	4840	1589500	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5""}"
おわり	終わり	N5	A	direct	manual-secondary-exact	1	2421	1589590	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N5"",""openjlpt-exact"":""N4"",""waller-exact"":""N4"",""existing-direct"":""N4""}"
おわる	終わる	N5	A	direct	independent-teacher-anchor	1	5335	1589600	"{""teacher-anchor"":""N5"",""manual-secondary-exact"":""N5"",""core-deck-exact"":""N5"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N5""}"
おんがく	音楽	N5	A	direct	core+waller-lineage-corroborated	1	24	1183720	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おんな	女	N5	A	direct	core+waller-lineage-corroborated	1	702	1344930	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おんなのこ	女の子	N5	A	direct	core+waller-lineage-corroborated	1	2670	1344970	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
おんぶ	おんぶ	N5	D	estimated	model+frequency+world-distribution	1	24701	1498040	{}
か	か	N5	D	estimated	model+frequency+world-distribution	1	25655	2028970	{}
かいしゃ	会社	N5	A	direct	core+waller-lineage-corroborated	1	38	1198550	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
かいしゃいん	会社員	N5	B	direct	core-exact	1	23726	1198560	"{""core-deck-exact"":""N5"",""existing-direct"":""N5""}"
かいせん	回戦	N5	D	estimated	model+frequency+world-distribution	1	983	1613860	{}
かいだん	階段	N5	A	direct	core+waller-lineage-corroborated	1	3014	1203090	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
かいもの	買い物	N5	A	direct	core+waller-lineage-corroborated	1	2913	1589730	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
かいもの	買物	N5	B	direct	existing-direct-exact-row	1	2913	1589730	"{""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
かいん	下院	N5	D	estimated	model+frequency+world-distribution	1	1018	1184510	{}
かう	買う	N5	A	direct	core+waller-lineage-corroborated	1	4751	1473740	"{""core-deck-exact"":""N5"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
かえす	反す	N5	B	direct	existing-direct-exact-row	1	8629	1512130	"{""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
かえす	返す	N5	A	direct	manual-secondary-exact	1	8629	1512130	"{""manual-secondary-exact"":""N5"",""core-deck-exact"":""N4"",""openjlpt-exact"":""N5"",""waller-exact"":""N5"",""existing-direct"":""N5"",""waller-entry-context"":""N5""}"
